,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199
10353,0.0,0.0,0.0,-550.42,0.0,8314.96,-710.7,0.0,10640.29,0.0,7499.52,0.0,-1093.67,0.0,8575.95,-1892.97,0.0,11726.28,0.0,-433.35,0.0,10456.39,0.0,-1804.62,9816.79,0.0,-2105.34,0.0,11576.71,0.0,-1246.12,0.0,7902.7,7605.53,0.0,8897.17,0.0,-920.57,0.0,-700.75,0.0,-468.44,10676.27,0.0,8463.69,0.0,8496.34,0.0,-2281.25,0.0,9941.34,-1123.08,0.0,-861.06,0.0,10521.97,0.0,9493.38,0.0,8693.85,-1421.7,0.0,8974.19,0.0,9697.3,0.0,-1996.78,0.0,-3375.75,-1651.31,0.0,10375.14,0.0,-1469.14,0.0,9570.89,0.0,8536.95,9966.23,0.0,-2952.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10354,0.0,0.0,0.0,0.0,0.0,8666.25,0.0,0.0,0.0,8055.0,0.0,0.0,-2055.75,0.0,0.0,0.0,-1093.09,0.0,0.0,0.0,9539.6,0.0,0.0,0.0,8710.25,0.0,0.0,0.0,10081.85,0.0,0.0,9238.28,0.0,0.0,0.0,11353.42,0.0,0.0,0.0,8496.12,0.0,0.0,0.0,-786.36,0.0,0.0,0.0,9560.85,0.0,0.0,-192.42,0.0,0.0,0.0,-913.49,0.0,0.0,0.0,8688.98,0.0,0.0,0.0,9975.94,0.0,0.0,-922.29,0.0,0.0,0.0,-1048.95,0.0,0.0,0.0,9527.13,0.0,0.0,0.0,-12.74,0.0,0.0,0.0,-1064.74,0.0,0.0,8772.35,0.0,0.0,0.0,-1361.22,0.0,0.0,0.0,11341.06,0.0,0.0,0.0,-1698.75,0.0,0.0,0.0,-540.4,0.0,0.0,9270.24,0.0,0.0,0.0,11139.13,0.0,0.0,0.0,-990.5,0.0,0.0,0.0,7618.62,0.0,0.0,0.0,-1901.56,0.0,0.0,8722.45,0.0,0.0,0.0,-986.4,0.0,0.0,0.0,8703.12,0.0,0.0,0.0,9579.0,0.0,0.0,-845.02,0.0,0.0,0.0,7448.85,0.0,0.0,0.0,8600.36,0.0,0.0,0.0,-28.44,0.0,0.0,0.0,-2578.48,0.0,0.0,-551.11,0.0,0.0,0.0,-1227.41,0.0,0.0,0.0,10086.37,0.0,0.0,0.0,9438.12,0.0,0.0,0.0,9605.17,0.0,0.0,9411.14,0.0,0.0,0.0,-1101.98,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
10355,0.0,0.0,0.0,0.0,0.0,0.0,-1963.92,0.0,0.0,0.0,0.0,4571.64,0.0,0.0,0.0,0.0,4834.81,0.0,0.0,0.0,0.0,-1541.03,0.0,0.0,0.0,0.0,6213.49,0.0,0.0,0.0,0.0,0.0,5418.34,0.0,0.0,0.0,0.0,5086.74,0.0,0.0,0.0,0.0,3498.4,0.0,0.0,0.0,0.0,6360.79,0.0,0.0,0.0,0.0,4638.72,0.0,0.0,0.0,0.0,6090.09,0.0,0.0,0.0,0.0,-236.34,0.0,0.0,0.0,0.0,-159.52,0.0,0.0,0.0,0.0,-1902.76,0.0,0.0,0.0,0.0,4426.03,0.0,0.0,0.0,0.0,0.0,4614.82,0.0,0.0,0.0,0.0,6998.99,0.0,0.0,0.0,0.0,-1395.66,0.0,0.0,0.0,0.0,6152.27,0.0,0.0,0.0,0.0,4765.29,0.0,0.0,0.0,0.0,3071.85,0.0,0.0,0.0,0.0,4696.61,0.0,0.0,0.0,0.0,5625.61,0.0,0.0,0.0,0.0,-856.28,0.0,0.0,0.0,0.0,5782.76,0.0,0.0,0.0,0.0,0.0,6758.41,0.0,0.0,0.0,0.0,5522.55,0.0,0.0,0.0,0.0,-1465.23,0.0,0.0,0.0,0.0,7021.01,0.0,0.0,0.0,0.0,-2723.54,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10356,0.0,0.0,0.0,0.0,0.0,-2021.27,0.0,0.0,0.0,-795.19,0.0,0.0,0.0,2772.03,0.0,0.0,0.0,-1569.6,0.0,0.0,0.0,-2099.35,0.0,0.0,0.0,3654.47,0.0,0.0,0.0,2939.01,0.0,0.0,0.0,-768.0,0.0,0.0,0.0,-1327.34,0.0,0.0,0.0,3446.59,0.0,0.0,0.0,-136.97,0.0,0.0,0.0,-73.62,0.0,0.0,0.0,-1424.47,0.0,0.0,0.0,-538.73,0.0,0.0,-674.87,0.0,0.0,0.0,-104.2,0.0,0.0,0.0,-1742.02,0.0,0.0,0.0,-159.14,0.0,0.0,0.0,-2893.55,0.0,0.0,0.0,-13.41,0.0,0.0,0.0,2753.45,0.0,0.0,0.0,4398.72,0.0,0.0,0.0,-138.0,0.0,0.0,0.0,-70.74,0.0,0.0,0.0,5175.11,0.0,0.0,0.0,-1935.73,0.0,0.0,0.0,2739.97,0.0,0.0,0.0,-676.91,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6317.1,0.0,0.0,0.0,0.0,0.0,0.0,7222.72,0.0,0.0,0.0,0.0,0.0,6465.71,0.0,0.0,0.0,0.0,0.0,6109.62,0.0,0.0,0.0,0.0,0.0,0.0,6211.57,0.0,0.0,0.0,0.0,0.0,5955.01,0.0,0.0,0.0,0.0,0.0,0.0,6508.79,0.0,0.0,0.0,0.0,0.0,6973.98,0.0,0.0,0.0,0.0,0.0,6170.53,0.0,0.0,0.0,0.0,0.0,0.0,8208.34,0.0,0.0,0.0,0.0,0.0,3430.37,0.0,0.0,0.0,0.0,0.0,6085.42,0.0,0.0,0.0,0.0,0.0,0.0,7302.14,0.0,0.0,0.0,0.0,0.0,6449.95,0.0,0.0,0.0,0.0,0.0,6569.57,0.0,0.0,0.0,0.0,0.0,0.0,7263.32,0.0,0.0,0.0,0.0,0.0,6466.67,0.0,0.0,0.0,0.0,0.0,7789.94,0.0,0.0,0.0,0.0,0.0,0.0,9093.73,0.0,0.0,0.0,0.0,0.0,8739.44,0.0,0.0,0.0,0.0,0.0,0.0,6315.94,0.0,0.0,0.0,0.0,0.0,6286.72,0.0,0.0,0.0,0.0,0.0,6066.4,0.0,0.0,0.0,0.0,0.0,0.0,8132.22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10358,0.0,0.0,8700.6,0.0,7544.48,-1081.7,0.0,8243.99,7254.92,0.0,8142.43,-175.13,0.0,8228.55,8530.11,0.0,6771.92,-150.4,0.0,8443.41,-784.18,0.0,7861.73,8523.86,0.0,8656.6,6991.77,0.0,9065.12,7422.87,0.0,-1267.9,-1287.61,0.0,9504.72,7225.61,0.0,-61.98,6174.85,0.0,-854.68,-1311.46,7268.42,0.0,8497.26,8478.45,0.0,10301.13,6917.18,0.0,-1046.0,-1606.2,0.0,8063.58,7167.41,0.0,6494.13,-1742.0,0.0,7335.47,7743.68,0.0,-891.5,7992.52,0.0,6508.48,9243.08,0.0,6486.07,-1594.27,0.0,-1031.5,7478.2,0.0,7883.85,-448.13,0.0,-1395.4,-865.95,0.0,6739.42,7486.16,0.0,7682.69,9343.66,-333.72,0.0,-1916.68,8948.73,0.0,8302.56,-821.95,0.0,-1765.72,-2182.33,0.0,6358.71,-915.63,0.0,7081.85,8166.6,0.0,-253.48,6939.74,0.0,-254.06,9747.32,0.0,-740.2,-220.97,0.0,-556.57,7392.84,0.0,7040.74,9609.62,0.0,7698.38,7791.64,0.0,7061.7,6935.0,0.0,8369.0,6886.53,-496.05,0.0,5905.51,7205.21,0.0,8664.61,-1124.71,0.0,6350.17,-1718.64,0.0,7348.2,-106.15,0.0,-1161.17,-996.02,0.0,7647.12,-1372.74,0.0,-939.99,5817.59,0.0,8283.87,6438.38,0.0,-1082.72,9132.51,0.0,-1512.26,-2544.15,0.0,7562.68,7391.34,0.0,-1784.37,8231.28,0.0,-476.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9913.04,0.0,0.0,0.0,0.0,0.0,0.0,8311.7,0.0,0.0,0.0,0.0,0.0,0.0,-1825.58,0.0,0.0,0.0,0.0,0.0,0.0,9976.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3651.62,0.0,0.0,0.0,0.0,0.0,0.0,7871.63,0.0,0.0,0.0,0.0,0.0,0.0,-876.49,0.0,0.0,0.0,0.0,0.0,0.0,-277.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9423.76,0.0,0.0,0.0,0.0,0.0,0.0,-416.47,0.0,0.0,0.0,0.0,0.0,0.0,8468.61,0.0,0.0,0.0,0.0,0.0,0.0,-1135.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-314.77,0.0,0.0,0.0,0.0,0.0,0.0,7937.42,0.0,0.0,0.0,0.0,0.0,0.0,-1500.74,0.0,0.0,0.0,0.0,0.0,0.0,9488.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-770.24,0.0,0.0,0.0,0.0,0.0,0.0,8950.56,0.0,0.0,0.0,0.0,0.0,0.0,-362.71,0.0,0.0,0.0,0.0,0.0,0.0,8781.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10360,0.0,0.0,-1267.71,0.0,2555.1,1364.71,-969.57,0.0,-437.56,2751.13,2539.46,0.0,-644.91,-1004.29,-24.6,3240.35,0.0,-3322.1,3186.43,1355.87,0.0,-252.9,-42.23,4579.02,0.0,2700.86,-1882.54,-2034.42,0.0,-1039.13,-2851.11,3915.12,0.0,-2203.84,3247.07,-465.65,0.0,4172.4,-1841.02,-882.1,2659.7,0.0,2536.24,2138.66,-246.52,0.0,-1419.46,3545.97,-1305.18,0.0,-580.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10361,0.0,0.0,0.0,3379.68,4963.72,0.0,2258.29,0.0,4444.25,3528.85,0.0,-1201.96,0.0,-1113.46,3680.73,0.0,4076.83,0.0,4308.7,3032.43,0.0,5120.02,0.0,3728.3,0.0,2357.66,4721.56,0.0,4497.94,0.0,4299.19,4482.22,0.0,3742.79,0.0,1358.44,5820.79,0.0,4144.13,0.0,5082.81,3460.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10362,0.0,0.0,0.0,0.0,6936.3,0.0,0.0,0.0,9274.66,0.0,0.0,7961.8,0.0,0.0,8129.19,0.0,0.0,6091.24,0.0,0.0,0.0,7903.69,0.0,0.0,8392.94,0.0,0.0,7717.93,0.0,0.0,0.0,9501.35,0.0,0.0,7223.52,0.0,0.0,-818.1,0.0,0.0,0.0,9232.91,0.0,0.0,7637.63,0.0,0.0,9423.84,0.0,0.0,7725.7,0.0,0.0,0.0,9387.46,0.0,0.0,-973.65,0.0,0.0,6828.32,0.0,0.0,0.0,-3289.49,0.0,0.0,8611.61,0.0,0.0,-3111.05,0.0,0.0,0.0,7489.64,0.0,0.0,8947.38,0.0,0.0,8070.41,0.0,0.0,-2229.74,0.0,0.0,0.0,-1553.86,0.0,0.0,7278.63,0.0,0.0,7677.12,0.0,0.0,0.0,7336.98,0.0,0.0,8366.98,0.0,0.0,-2965.02,0.0,0.0,0.0,-3023.36,0.0,0.0,9321.51,0.0,0.0,-1552.64,0.0,0.0,6724.06,0.0,0.0,0.0,-1175.81,0.0,0.0,8153.19,0.0,0.0,8836.01,0.0,0.0,0.0,6539.95,0.0,0.0,7840.76,0.0,0.0,9125.84,0.0,0.0,0.0,-1519.47,0.0,0.0,6952.73,0.0,0.0,7194.45,0.0,0.0,9446.71,0.0,0.0,0.0,10312.51,0.0,0.0,-2029.4,0.0,0.0,8069.86,0.0,0.0,0.0,8267.47,0.0,0.0,9294.07,0.0,0.0,6516.51,0.0,0.0,0.0,8322.37,0.0,0.0,8887.46,0.0,0.0,9235.44,0.0,0.0,7313.47,0.0,0.0,0.0,-3230.86,0.0,0.0,,,,,,,,,,,
10363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7633.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1379.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7265.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1527.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8044.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-828.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-328.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1605.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1090.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
10364,0.0,0.0,0.0,-1407.24,0.0,5511.29,0.0,-165.01,0.0,5424.38,0.0,7339.4,0.0,-1157.1,0.0,-1907.59,0.0,-1688.44,0.0,4647.58,0.0,0.0,-1148.68,0.0,-390.06,0.0,5625.41,0.0,6150.07,0.0,-2015.38,0.0,7185.91,0.0,5588.2,0.0,-980.93,0.0,7422.93,0.0,-1592.92,0.0,-2145.09,0.0,5156.32,0.0,-454.75,0.0,5987.68,0.0,5504.82,0.0,5912.32,0.0,-2138.76,0.0,5585.64,0.0,0.0,6388.42,0.0,5025.57,0.0,6949.88,0.0,6125.46,0.0,5790.0,0.0,-2652.63,0.0,-1989.21,0.0,-1026.62,0.0,-1131.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10365,0.0,0.0,0.0,7558.96,6295.69,0.0,5837.87,7207.14,0.0,6202.06,6913.83,0.0,4769.08,6336.14,0.0,5704.89,5412.33,0.0,6228.46,6022.15,0.0,5226.12,6926.99,0.0,6401.5,5648.15,0.0,5001.76,7629.78,0.0,6229.31,5688.65,0.0,8092.87,0.0,5747.04,4549.87,0.0,4919.57,3435.81,0.0,5905.93,6647.87,0.0,6861.43,7511.81,0.0,6385.92,6190.57,0.0,6688.18,-423.96,0.0,6612.47,5713.23,0.0,5534.54,5826.94,0.0,6094.56,7234.27,0.0,7239.87,5791.98,0.0,6882.14,0.0,-372.34,-2335.81,0.0,6626.39,5978.05,0.0,-2145.97,5161.97,0.0,5706.0,6397.4,0.0,-1430.96,6633.54,0.0,5897.72,-2138.04,0.0,4818.16,5842.83,0.0,5717.34,5839.9,0.0,7257.61,7418.65,0.0,-3325.36,7967.62,0.0,6248.75,0.0,4750.59,5232.84,0.0,5666.43,8502.53,0.0,6916.87,5846.38,0.0,-355.29,-3519.49,0.0,7332.98,5880.76,0.0,5618.15,5709.15,0.0,6694.07,-2639.77,0.0,5804.21,6265.21,0.0,5799.11,5073.22,0.0,7460.41,5712.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10366,0.0,0.0,0.0,-1543.96,0.0,-307.35,0.0,-3242.47,0.0,4483.32,0.0,3302.33,0.0,3376.33,0.0,-1844.97,0.0,5057.04,0.0,6474.87,0.0,-4146.57,0.0,-3101.74,0.0,-2572.0,0.0,-1936.78,0.0,-3023.96,0.0,-1429.95,0.0,3396.13,0.0,-3124.78,0.0,-2934.41,0.0,-1404.57,-2910.58,0.0,4070.17,0.0,-1273.01,0.0,5273.89,0.0,-2155.09,0.0,4578.54,0.0,-1096.11,0.0,-1887.68,0.0,6330.18,0.0,-1630.23,0.0,-2025.83,0.0,-2002.75,0.0,-1301.43,0.0,-150.16,0.0,-1999.8,0.0,-1363.83,0.0,-1558.38,0.0,6158.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10367,0.0,0.0,5178.2,0.0,3485.6,2941.57,0.0,4116.99,4650.1,0.0,5508.02,-916.58,0.0,4428.44,4834.87,0.0,4918.75,4856.08,0.0,3237.44,6592.11,0.0,4879.04,4845.66,0.0,4833.12,4915.24,2964.03,0.0,4517.8,2232.34,0.0,4414.88,4212.4,0.0,3447.74,4404.75,0.0,4257.52,-2408.3,0.0,6523.83,5659.91,0.0,3916.22,5222.63,0.0,-536.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10368,0.0,0.0,0.0,3585.21,0.0,2526.55,0.0,-3486.83,0.0,0.0,4120.8,0.0,4546.72,0.0,1250.48,0.0,-3982.49,0.0,3674.8,0.0,0.0,-3463.71,0.0,-2290.05,0.0,-1170.98,0.0,2692.79,0.0,-2771.87,0.0,2505.99,0.0,2654.72,0.0,0.0,-833.78,0.0,-2603.43,0.0,-1698.85,0.0,-2824.34,0.0,3073.56,0.0,0.0,-624.47,0.0,4359.02,0.0,4026.52,0.0,-2998.83,0.0,3107.06,0.0,-966.19,0.0,0.0,-1464.79,0.0,-1786.52,0.0,3589.38,0.0,3163.42,0.0,4325.37,0.0,-2606.34,0.0,0.0,-1067.98,0.0,4920.77,0.0,-1670.03,0.0,3287.21,0.0,1681.49,0.0,-2502.6,0.0,0.0,-836.77,0.0,-1274.6,0.0,-734.06,0.0,3968.54,0.0,-1928.59,0.0,4020.53,0.0,0.0,-1592.89,0.0,-2562.79,0.0,4388.75,0.0,-2218.3,0.0,2986.53,0.0,-1443.07,0.0,0.0,-2190.91,0.0,-1542.27,0.0,5078.17,0.0,-3422.19,0.0,-1213.13,0.0,-3333.31,0.0,0.0,-1110.54,0.0,-2419.37,0.0,3611.28,0.0,-1938.98,0.0,-1483.35,0.0,-817.18,0.0,-253.62,0.0,0.0,-1099.3,0.0,-2153.54,0.0,-1401.41,0.0,-56.38,0.0,-1244.75,0.0,0.0,1865.81,0.0,3163.08,0.0,3823.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10369,0.0,0.0,0.0,0.0,-873.04,0.0,0.0,0.0,-709.03,0.0,0.0,-1338.79,0.0,0.0,0.0,-158.54,0.0,0.0,-1169.17,0.0,0.0,0.0,7728.47,0.0,0.0,-152.63,0.0,0.0,-1298.16,0.0,0.0,0.0,-2280.83,0.0,0.0,-1055.57,0.0,0.0,0.0,-530.62,0.0,0.0,-1250.25,0.0,0.0,0.0,-1147.44,0.0,0.0,-1125.59,0.0,0.0,-133.18,0.0,0.0,0.0,-422.4,0.0,0.0,4961.74,0.0,0.0,0.0,-1943.16,0.0,0.0,5253.14,0.0,0.0,-1357.49,0.0,0.0,0.0,-322.2,0.0,0.0,-1878.03,0.0,0.0,0.0,-1173.6,0.0,0.0,-2991.36,0.0,0.0,0.0,-734.27,0.0,0.0,-170.26,0.0,0.0,6019.44,0.0,0.0,0.0,-414.72,0.0,0.0,-520.21,0.0,0.0,0.0,-62.5,0.0,0.0,-1042.39,0.0,0.0,0.0,-1461.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10370,0.0,-209.74,-814.85,-1177.05,-2687.73,8903.01,-51.42,-228.82,-853.05,-1099.94,10255.85,-1806.75,10438.15,-445.47,-816.04,8425.47,8181.57,-317.37,-40.61,9440.89,9173.7,11234.17,8973.3,-1824.96,9502.4,9063.86,-1215.53,10407.97,10730.98,7608.53,7118.03,11196.57,-327.79,8851.54,-790.69,8184.78,10013.44,8065.63,8914.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10371,0.0,0.0,-2235.69,0.0,9099.74,10855.65,10780.64,0.0,-3255.0,7897.64,0.0,8297.67,-1400.49,9623.25,0.0,-2743.87,-323.14,-800.2,0.0,-2311.27,8300.28,10347.04,0.0,-1931.54,8334.59,-1089.02,0.0,-2211.85,11126.26,0.0,8134.53,-3568.05,7622.15,0.0,-140.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372,0.0,0.0,0.0,0.0,5272.2,0.0,0.0,-1409.31,0.0,0.0,-156.97,0.0,0.0,7293.77,0.0,0.0,-2453.74,0.0,0.0,-59.05,0.0,0.0,-278.28,0.0,0.0,-1815.32,0.0,0.0,8383.93,0.0,0.0,-1268.11,0.0,0.0,-1583.25,0.0,0.0,7444.9,0.0,0.0,-977.95,0.0,0.0,-1576.28,0.0,0.0,-392.88,0.0,0.0,7699.07,0.0,7673.29,0.0,0.0,-73.93,0.0,0.0,-2284.19,0.0,0.0,-295.32,0.0,0.0,-760.53,0.0,0.0,-1482.51,0.0,0.0,-2149.8,0.0,0.0,-374.83,0.0,0.0,-1346.26,0.0,0.0,-612.68,0.0,0.0,-1107.15,0.0,0.0,-48.26,0.0,0.0,-2052.84,0.0,0.0,7390.36,0.0,0.0,-889.17,0.0,0.0,-700.29,0.0,0.0,-872.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6795.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9153.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1406.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7689.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7189.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8161.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8119.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8586.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7580.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9412.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6178.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
